0,0
0.02047631,1.305500746
0.040545888,2.780052423
0.069878772,5.402472973
0.112177521,10.54387856
0.172043934,22.41016197
0.254550874,61.51065445
0.364523679,374.9860535
0.397844076,795.3751831
0.445667237,2976.68042
0.513190091,35839.01563
0.606322289,6190843
0.705609083,47204945920
0.794264376,1.83957E+16
0.809831321,3.44466E+17
0.825093031,7.71691E+18
0.830740035,2.5971E+19
0.839134574,1.68549E+20
0.842259347,3.45234E+20
0.843427956,4.52741E+20
0.84353739,4.64424E+20
0.843701541,4.82526E+20
0.843763113,4.89497E+20
0.84378618,4.92138E+20
0.843794882,4.93132E+20
0.843807817,4.94627E+20
0.843807817,4.94627E+20
